prb,minMedian,minLabel,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label
16233,4.88773,Amsterdam1-AMS01.csv,5.97467,EuropeAmsterdam.csv,8.156585,europe-west4.csv,9.11875,europe-west1.csv,10.085885,Frankfurt5-FRA05.csv,10.53209,EUFrankfurt.csv,10.59079,eu-frankfurt.csv,10.83944,EULondon.csv,10.915295,europe-west2.csv,11.263205,europe-west3.csv,11.362115,London-Lon02.csv,11.37611,uk-london.csv,13.77528,EuropeSlough.csv,13.94274,xLondon.csv,15.618065,Paris-PAR01.csv,18.47173,EUParis.csv,20.0484,EUIreland.csv,25.064415,Milan-MIL01.csv,36.187625,europe-north1.csv,82.60018,Washington-WDC01.csv,83.850575,Us-east1 2.csv,84.55953,us-east4.csv,89.17072,us-ashburn.csv,90.451555,CanadaCentral.csv,90.759515,USEastNViginia.csv,93.21057,NorthVirginia.csv,93.693895,Chicago.csv,94.962865,Us-central1 2.csv,95.465755,northamerica-northeast1.csv,96.96271,us-east1.csv,102.15533,USEastOhio.csv,108.00721,Montreal-MON01.csv,108.534305,us-central1.csv,109.199585,Toronto-TOR01.csv,117.26152,Dallas-DAL01.csv,118.81659,Houston-HOU2.csv,120.464005,Dallas.csv,132.195925,Oslo-OSL01.csv,134.525315,Seattle-SEA01.csv,139.31753,Queretaro-MEX01.csv,141.31099,us-phoenix.csv,142.20383,us-west1.csv,143.098505,SanJose-SJC01.csv,163.430105,USWestNCalifornia.csv,178.48261,USWestOregon.csv,202.689675,SaoPaola-SAO01.csv,205.443505,SouthAmericaSaoPaola.csv,210.636105,AmericaSao_Paulo.csv,212.72807,southamerica-east1.csv,230.523235,asia-northeast1.csv,257.846195,asia-east1.csv,263.025895,AsiaPacificTokyo.csv,264.59209,AsiaPacificMumbai.csv,273.74478,Chennai-CHE01.csv,280.905055,australia-southeast1.csv,285.58907,AsiaPacificSeoul.csv,291.88073,asia-southeast1.csv,292.343765,Sydney.csv,301.97281,HongKong-HKG02.csv,310.01762,Tokyo-TOK02.csv,310.30151,AustraliaSydney.csv,312.149095,HongKong.csv,313.94439,Seoul-SEO01.csv,322.33665,AsiaPacificSingapure.csv,334.056295,Singapore-SNG01.csv,350.349495,asia-south1.csv,361.136305,AsiaPacificSydney.csv,399.579065,Sydney-SYD01.csv,413.87944,Melbourne-MEL01.csv
16204,17.17141,Frankfurt5-FRA05.csv,17.44225,EUFrankfurt.csv,17.562795,eu-frankfurt.csv,23.51348,Paris-PAR01.csv,25.41383,EUParis.csv,25.94776,europe-west1.csv,26.919885,Amsterdam1-AMS01.csv,27.55429,Milan-MIL01.csv,27.69435,EULondon.csv,28.92501,europe-west2.csv,29.47322,London-Lon02.csv,29.904405,EuropeAmsterdam.csv,30.88152,EuropeSlough.csv,32.46497,uk-london.csv,35.794825,xLondon.csv,35.99485,europe-west4.csv,36.769615,EUIreland.csv,38.371715,europe-west3.csv,58.48861,Oslo-OSL01.csv,67.82209,europe-north1.csv,98.3431,NorthVirginia.csv,98.93193,USEastNViginia.csv,100.765545,CanadaCentral.csv,101.397355,Us-east1 2.csv,101.91522,us-ashburn.csv,102.366705,Washington-WDC01.csv,104.87603,us-east4.csv,104.953535,Montreal-MON01.csv,108.71478,USEastOhio.csv,111.272025,Toronto-TOR01.csv,111.50597,Chicago.csv,112.344385,Us-central1 2.csv,116.443435,us-east1.csv,117.181375,northamerica-northeast1.csv,127.872845,AsiaPacificMumbai.csv,128.826255,us-central1.csv,136.024505,Dallas.csv,145.34592,Dallas-DAL01.csv,146.277745,Houston-HOU2.csv,155.046225,us-west1.csv,157.62979,Seattle-SEA01.csv,159.40045,us-phoenix.csv,160.99757,USWestNCalifornia.csv,166.760905,Queretaro-MEX01.csv,167.640015,SanJose-SJC01.csv,175.040785,USWestOregon.csv,180.30651,Chennai-CHE01.csv,198.69922,Singapore-SNG01.csv,204.927065,SaoPaola-SAO01.csv,220.770995,SouthAmericaSaoPaola.csv,222.109195,AmericaSao_Paulo.csv,229.38351,HongKong-HKG02.csv,232.49543,southamerica-east1.csv,248.35003,asia-northeast1.csv,254.87277,Tokyo-TOK02.csv,258.03425,AsiaPacificSingapure.csv,263.021,HongKong.csv,268.002215,Seoul-SEO01.csv,273.7918,AsiaPacificTokyo.csv,279.80923,asia-east1.csv,283.28414,AsiaPacificSeoul.csv,284.64684,Melbourne-MEL01.csv,294.741435,Sydney.csv,298.14552,AsiaPacificSydney.csv,298.58016,Sydney-SYD01.csv,299.430665,australia-southeast1.csv,312.793845,asia-southeast1.csv,326.32752,AustraliaSydney.csv,367.56239,asia-south1.csv
16198,28.837525,us-west1.csv,29.98297,USWestOregon.csv,39.706405,USWestNCalifornia.csv,57.379055,us-phoenix.csv,66.376835,Chicago.csv,68.39017,Us-central1 2.csv,69.56385,us-central1.csv,79.37013,USEastOhio.csv,79.65932,Dallas.csv,82.696625,us-east4.csv,87.821085,Washington-WDC01.csv,87.878585,CanadaCentral.csv,89.160415,Toronto-TOR01.csv,89.4763,Us-east1 2.csv,90.6637325,USEastNViginia.csv,93.62579,us-ashburn.csv,94.468885,northamerica-northeast1.csv,95.162105,us-east1.csv,100.19533,NorthVirginia.csv,127.95309,asia-northeast1.csv,138.808195,asia-east1.csv,152.527285,xLondon.csv,155.56837,AsiaPacificTokyo.csv,157.2775225,europe-west2.csv,159.7603,uk-london.csv,160.111875,EuropeSlough.csv,162.148455,EULondon.csv,164.039975,europe-west1.csv,164.358795,EUIreland.csv,166.77002,EuropeAmsterdam.csv,167.89928,europe-west4.csv,168.85211,europe-west3.csv,172.081565,EUParis.csv,172.11817,EUFrankfurt.csv,173.512275,AsiaPacificSeoul.csv,174.55722,eu-frankfurt.csv,179.828105,asia-southeast1.csv,182.66137,australia-southeast1.csv,188.581205,AsiaPacificSydney.csv,190.873655,Sydney.csv,193.40887,AustraliaSydney.csv,196.927035,europe-north1.csv,197.808645,SouthAmericaSaoPaola.csv,197.8899,AmericaSao_Paulo.csv,198.08945,southamerica-east1.csv,213.40218,HongKong.csv,218.80187,AsiaPacificSingapure.csv,233.158145,asia-south1.csv,287.11388,AsiaPacificMumbai.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16192,7.57503,Oslo-OSL01.csv,22.90158,europe-north1.csv,28.14981,EuropeAmsterdam.csv,28.31412,eu-frankfurt.csv,28.73959,Amsterdam1-AMS01.csv,29.57832,London-Lon02.csv,32.85022,xLondon.csv,32.859,europe-west4.csv,34.69527,europe-west1.csv,34.92162,EUFrankfurt.csv,35.0189,uk-london.csv,35.67317,Frankfurt5-FRA05.csv,37.84814,EuropeSlough.csv,37.90121,Paris-PAR01.csv,38.921565,europe-west2.csv,39.45638,EULondon.csv,40.665895,europe-west3.csv,49.980365,Milan-MIL01.csv,50.10921,EUParis.csv,50.13908,EUIreland.csv,98.405625,Washington-WDC01.csv,101.891365,Montreal-MON01.csv,109.05852,NorthVirginia.csv,109.860585,Toronto-TOR01.csv,112.469835,Us-east1 2.csv,113.23436,us-east4.csv,113.302575,USEastNViginia.csv,114.97266,us-ashburn.csv,122.79456,northamerica-northeast1.csv,124.06393,Chicago.csv,125.62206,Us-central1 2.csv,129.04332,us-east1.csv,129.999535,USEastOhio.csv,132.3143,CanadaCentral.csv,135.755015,Dallas-DAL01.csv,137.965305,Houston-HOU2.csv,138.40452,us-central1.csv,140.65657,Dallas.csv,144.43395,AsiaPacificMumbai.csv,155.073305,Seattle-SEA01.csv,162.236885,Queretaro-MEX01.csv,162.513465,SanJose-SJC01.csv,169.26103,us-phoenix.csv,174.07098,us-west1.csv,177.59261,USWestNCalifornia.csv,182.9417,USWestOregon.csv,187.308815,Chennai-CHE01.csv,194.59941,Singapore-SNG01.csv,223.22202,SaoPaola-SAO01.csv,229.08109,SouthAmericaSaoPaola.csv,233.36877,AmericaSao_Paulo.csv,240.29162,HongKong-HKG02.csv,240.333615,southamerica-east1.csv,240.473985,HongKong.csv,250.78166,AsiaPacificTokyo.csv,251.37829,Tokyo-TOK02.csv,259.33608,asia-northeast1.csv,279.6926,AsiaPacificSingapure.csv,285.40709,Seoul-SEO01.csv,290.005845,asia-east1.csv,296.81205,AsiaPacificSeoul.csv,309.8773,australia-southeast1.csv,314.027285,Sydney-SYD01.csv,314.208795,Melbourne-MEL01.csv,315.83426,AsiaPacificSydney.csv,321.743525,asia-southeast1.csv,333.051325,Sydney.csv,340.5024,AustraliaSydney.csv,381.03473,asia-south1.csv
16188,12.43522,europe-west3.csv,12.734865,eu-frankfurt.csv,12.91732,EUFrankfurt.csv,13.42033,Frankfurt5-FRA05.csv,15.54151,Amsterdam1-AMS01.csv,16.810385,EuropeAmsterdam.csv,19.949115,europe-west4.csv,20.14488,europe-west1.csv,21.654805,EUParis.csv,21.983815,Paris-PAR01.csv,24.402485,uk-london.csv,24.41213,EULondon.csv,24.766845,London-Lon02.csv,25.97795,xLondon.csv,26.14656,europe-west2.csv,26.64389,EuropeSlough.csv,30.34124,Milan-MIL01.csv,32.661525,EUIreland.csv,41.905595,Oslo-OSL01.csv,46.91737,europe-north1.csv,97.925135,Us-east1 2.csv,99.431405,NorthVirginia.csv,101.0485,Montreal-MON01.csv,108.08289,us-east4.csv,108.16638,Washington-WDC01.csv,110.69517,us-ashburn.csv,113.35289,Toronto-TOR01.csv,116.505405,USEastNViginia.csv,116.575805,Chicago.csv,118.76676,northamerica-northeast1.csv,120.57849,us-east1.csv,121.54768,us-central1.csv,122.9741,AsiaPacificMumbai.csv,124.87048,Us-central1 2.csv,127.506675,USEastOhio.csv,130.21265,CanadaCentral.csv,138.72963,Houston-HOU2.csv,141.938405,Dallas-DAL01.csv,149.747585,Dallas.csv,155.237585,us-west1.csv,159.119,SanJose-SJC01.csv,164.61548,Seattle-SEA01.csv,165.274505,Chennai-CHE01.csv,166.40231,USWestNCalifornia.csv,168.8624,USWestOregon.csv,169.34865,Queretaro-MEX01.csv,171.501085,us-phoenix.csv,224.00109,SaoPaola-SAO01.csv,230.381155,AmericaSao_Paulo.csv,235.77356,SouthAmericaSaoPaola.csv,235.98028,southamerica-east1.csv,243.09109,asia-northeast1.csv,249.31181,Tokyo-TOK02.csv,254.645295,Singapore-SNG01.csv,257.659345,HongKong-HKG02.csv,260.80738,Seoul-SEO01.csv,262.433725,AsiaPacificTokyo.csv,270.13216,asia-east1.csv,270.369665,AsiaPacificSingapure.csv,282.08512,HongKong.csv,292.398705,australia-southeast1.csv,294.969815,AsiaPacificSeoul.csv,305.78435,asia-southeast1.csv,307.910365,Sydney-SYD01.csv,316.45976,Melbourne-MEL01.csv,318.34017,Sydney.csv,334.59663,AustraliaSydney.csv,334.937465,AsiaPacificSydney.csv,364.71947,asia-south1.csv
16174,62.20865,europe-north1.csv,88.396955,europe-west4.csv,89.384525,eu-frankfurt.csv,90.14832,europe-west3.csv,91.438325,EUFrankfurt.csv,91.44058,europe-west1.csv,97.130145,EuropeAmsterdam.csv,98.356105,europe-west2.csv,100.274055,uk-london.csv,100.279155,Frankfurt5-FRA05.csv,101.871405,EuropeSlough.csv,101.93301,Amsterdam1-AMS01.csv,103.221825,EULondon.csv,104.119205,EUParis.csv,104.25234,xLondon.csv,107.577365,Paris-PAR01.csv,107.679445,London-Lon02.csv,111.12577,EUIreland.csv,117.46562,Milan-MIL01.csv,124.12242,Oslo-OSL01.csv,171.021145,us-east4.csv,171.778495,USEastNViginia.csv,177.05195,Washington-WDC01.csv,177.82265,CanadaCentral.csv,177.947425,northamerica-northeast1.csv,177.996005,Us-east1 2.csv,178.48955,NorthVirginia.csv,178.997125,us-ashburn.csv,180.247725,Montreal-MON01.csv,183.61054,Toronto-TOR01.csv,186.05069,us-east1.csv,186.187215,USEastOhio.csv,192.08446,AsiaPacificTokyo.csv,193.305625,Chicago.csv,195.694855,Us-central1 2.csv,195.835035,us-central1.csv,199.809665,AsiaPacificMumbai.csv,212.150185,Dallas-DAL01.csv,214.545175,Dallas.csv,215.03947,Houston-HOU2.csv,226.616245,us-phoenix.csv,229.697665,us-west1.csv,230.5792,Seattle-SEA01.csv,230.956955,Queretaro-MEX01.csv,234.3437,USWestNCalifornia.csv,239.48374,SanJose-SJC01.csv,252.61513,USWestOregon.csv,255.76465,Chennai-CHE01.csv,276.429735,SaoPaola-SAO01.csv,279.162465,AsiaPacificSeoul.csv,285.83835,HongKong.csv,292.73059,HongKong-HKG02.csv,301.156085,southamerica-east1.csv,302.74599,AmericaSao_Paulo.csv,304.99317,SouthAmericaSaoPaola.csv,305.110415,AsiaPacificSydney.csv,317.471,asia-northeast1.csv,322.22027,AsiaPacificSingapure.csv,340.73796,Singapore-SNG01.csv,343.07564,asia-east1.csv,344.662275,Tokyo-TOK02.csv,361.93513,Seoul-SEO01.csv,368.02835,australia-southeast1.csv,369.79015,Sydney.csv,379.678815,asia-southeast1.csv,388.503565,Sydney-SYD01.csv,389.32299,AustraliaSydney.csv,398.86829,Melbourne-MEL01.csv,438.86597,asia-south1.csv
16165,14.027555,us-ashburn.csv,16.200485,NorthVirginia.csv,16.648235,us-east4.csv,16.656625,USEastNViginia.csv,17.29362,Washington-WDC01.csv,18.03134,northamerica-northeast1.csv,19.5993225,Us-east1 2.csv,20.106785,Montreal-MON01.csv,24.372535,USEastOhio.csv,24.66248,CanadaCentral.csv,26.354245,Toronto-TOR01.csv,27.852745,us-east1.csv,29.57837,Chicago.csv,29.705685,Us-central1 2.csv,35.35742,us-central1.csv,47.64198,Dallas-DAL01.csv,49.76812,Dallas.csv,51.46618,Houston-HOU2.csv,71.83036,Queretaro-MEX01.csv,72.95219,Seattle-SEA01.csv,73.769915,SanJose-SJC01.csv,75.998085,us-phoenix.csv,76.00927,USWestNCalifornia.csv,77.04746,EuropeSlough.csv,79.355955,EULondon.csv,80.96381,xLondon.csv,83.09444,uk-london.csv,85.56455,us-west1.csv,86.68202,europe-west2.csv,87.0134,USWestOregon.csv,87.134615,EuropeAmsterdam.csv,88.13667,EUIreland.csv,90.27934,EUParis.csv,90.459065,europe-west1.csv,91.412525,Amsterdam1-AMS01.csv,94.93868,europe-west3.csv,95.760725,London-Lon02.csv,98.772105,europe-west4.csv,98.86158,eu-frankfurt.csv,101.576735,EUFrankfurt.csv,101.835885,Frankfurt5-FRA05.csv,107.90877,Milan-MIL01.csv,119.396555,Paris-PAR01.csv,123.295555,europe-north1.csv,132.586,SaoPaola-SAO01.csv,134.764135,AmericaSao_Paulo.csv,134.987805,SouthAmericaSaoPaola.csv,140.14594,Oslo-OSL01.csv,142.08326,southamerica-east1.csv,164.841245,asia-northeast1.csv,186.33365,AsiaPacificTokyo.csv,188.589365,asia-east1.csv,204.581635,AsiaPacificMumbai.csv,210.25054,australia-southeast1.csv,214.649795,HongKong.csv,218.52359,AsiaPacificSeoul.csv,222.05496,HongKong-HKG02.csv,224.28798,asia-southeast1.csv,225.916405,Tokyo-TOK02.csv,229.8493,Sydney.csv,232.640375,Seoul-SEO01.csv,242.96451,Chennai-CHE01.csv,244.29891,AustraliaSydney.csv,245.260735,AsiaPacificSingapure.csv,257.990435,AsiaPacificSydney.csv,260.625185,Singapore-SNG01.csv,282.64348,asia-south1.csv,307.81649,Sydney-SYD01.csv,329.604915,Melbourne-MEL01.csv
16163,21.318505,Chicago.csv,24.63987,Us-central1 2.csv,35.392205,us-central1.csv,42.037675,Washington-WDC01.csv,42.12022,Montreal-MON01.csv,43.23872,CanadaCentral.csv,45.929205,Dallas-DAL01.csv,46.155155,NorthVirginia.csv,46.16588,northamerica-northeast1.csv,46.731225,USEastNViginia.csv,48.14031,us-ashburn.csv,48.26922,USEastOhio.csv,48.30007,us-east4.csv,49.34394,Us-east1 2.csv,54.561105,us-east1.csv,57.729145,Houston-HOU2.csv,64.212965,Dallas.csv,64.96087,Toronto-TOR01.csv,65.727085,Seattle-SEA01.csv,69.246285,USWestNCalifornia.csv,73.377975,Queretaro-MEX01.csv,73.67474,SanJose-SJC01.csv,74.49011,us-west1.csv,77.17375,us-phoenix.csv,79.929305,USWestOregon.csv,114.11393,uk-london.csv,114.121575,EuropeSlough.csv,116.539175,europe-west2.csv,118.32702,xLondon.csv,118.42611,EULondon.csv,121.53191,europe-west4.csv,122.28083,London-Lon02.csv,123.29912,Paris-PAR01.csv,123.32467,europe-west1.csv,123.4842,EuropeAmsterdam.csv,125.741515,EUParis.csv,126.8885,Amsterdam1-AMS01.csv,127.44987,EUIreland.csv,128.69438,europe-west3.csv,131.248085,EUFrankfurt.csv,131.303725,eu-frankfurt.csv,133.602045,Milan-MIL01.csv,138.30103,Frankfurt5-FRA05.csv,154.27427,Oslo-OSL01.csv,154.836325,asia-northeast1.csv,160.00397,southamerica-east1.csv,161.84503,SouthAmericaSaoPaola.csv,165.57042,AmericaSao_Paulo.csv,174.733925,SaoPaola-SAO01.csv,180.983945,asia-east1.csv,189.02093,AsiaPacificTokyo.csv,209.55247,australia-southeast1.csv,214.54513,AsiaPacificSeoul.csv,223.38625,Tokyo-TOK02.csv,224.278725,HongKong.csv,224.42562,HongKong-HKG02.csv,225.248175,asia-southeast1.csv,225.995215,Sydney.csv,229.75564,Seoul-SEO01.csv,238.008875,AustraliaSydney.csv,242.0452,Singapore-SNG01.csv,254.73187,AsiaPacificSingapure.csv,260.63614,AsiaPacificSydney.csv,268.072905,Chennai-CHE01.csv,276.013025,AsiaPacificMumbai.csv,281.39027,asia-south1.csv,306.247665,Sydney-SYD01.csv,325.145555,Melbourne-MEL01.csv,,
16157,48.1818,Us-east1 2.csv,53.13638,USEastNViginia.csv,55.012805,us-east4.csv,57.88052,us-east1.csv,59.065035,us-ashburn.csv,62.396475,USEastOhio.csv,66.412245,Houston-HOU2.csv,66.42235,Washington-WDC01.csv,68.226925,northamerica-northeast1.csv,71.178475,Dallas-DAL01.csv,76.404285,NorthVirginia.csv,78.772345,Us-central1 2.csv,79.368255,us-central1.csv,81.843615,Chicago.csv,82.97927,Toronto-TOR01.csv,83.3327,Montreal-MON01.csv,85.81161,CanadaCentral.csv,85.917785,us-phoenix.csv,86.197835,Dallas.csv,92.02329,Queretaro-MEX01.csv,97.78075,us-west1.csv,111.01415,USWestNCalifornia.csv,117.69962,USWestOregon.csv,119.50723,SanJose-SJC01.csv,121.49798,EULondon.csv,126.347565,Seattle-SEA01.csv,130.491025,europe-west4.csv,133.406155,europe-west1.csv,134.237495,EUParis.csv,134.9506,europe-west2.csv,136.03349,EUIreland.csv,136.79161,uk-london.csv,137.666635,EUFrankfurt.csv,140.018555,EuropeAmsterdam.csv,141.91027,London-Lon02.csv,145.85693,EuropeSlough.csv,146.162825,Frankfurt5-FRA05.csv,152.25802,southamerica-east1.csv,152.32734,xLondon.csv,157.499325,eu-frankfurt.csv,159.02096,europe-west3.csv,159.83602,Paris-PAR01.csv,160.168895,AmericaSao_Paulo.csv,160.484405,Amsterdam1-AMS01.csv,164.528215,SouthAmericaSaoPaola.csv,165.768065,Milan-MIL01.csv,170.466895,SaoPaola-SAO01.csv,172.11068,europe-north1.csv,172.80523,Oslo-OSL01.csv,181.573905,asia-northeast1.csv,193.0024,AsiaPacificTokyo.csv,198.963575,Tokyo-TOK02.csv,213.970145,asia-east1.csv,222.96456,AsiaPacificSeoul.csv,225.05343,australia-southeast1.csv,234.87859,Seoul-SEO01.csv,235.78258,AsiaPacificSydney.csv,249.72501,Sydney.csv,254.9531,asia-southeast1.csv,256.466435,AsiaPacificMumbai.csv,262.38252,HongKong-HKG02.csv,266.918495,AsiaPacificSingapure.csv,270.396875,AustraliaSydney.csv,271.601825,HongKong.csv,306.664815,Melbourne-MEL01.csv,308.811615,asia-south1.csv,310.77241,Singapore-SNG01.csv,314.068635,Chennai-CHE01.csv,321.07368,Sydney-SYD01.csv
16155,6.11086,SanJose-SJC01.csv,6.56517,USWestNCalifornia.csv,22.859355,Seattle-SEA01.csv,23.14091,us-west1.csv,28.7069,us-phoenix.csv,29.150255,USWestOregon.csv,41.614725,us-central1.csv,48.40287,Dallas-DAL01.csv,48.426695,Dallas.csv,53.41675,Houston-HOU2.csv,53.633,Chicago.csv,55.500435,Us-central1 2.csv,63.896945,Toronto-TOR01.csv,65.90013,us-east4.csv,70.066855,Washington-WDC01.csv,70.3698875,Queretaro-MEX01.csv,70.380055,USEastNViginia.csv,71.347155,NorthVirginia.csv,71.92126,Us-east1 2.csv,72.591905,northamerica-northeast1.csv,73.40548,us-ashburn.csv,75.043855,us-east1.csv,75.313385,Montreal-MON01.csv,76.7382,USEastOhio.csv,83.05763,CanadaCentral.csv,112.198585,asia-northeast1.csv,115.33676,Tokyo-TOK02.csv,118.179605,AsiaPacificTokyo.csv,134.92879,Seoul-SEO01.csv,136.829495,AsiaPacificSeoul.csv,136.8979,EULondon.csv,138.421235,xLondon.csv,138.983975,asia-east1.csv,139.693895,uk-london.csv,142.76133,EuropeSlough.csv,143.266705,London-Lon02.csv,143.28441,EUParis.csv,143.38368,europe-west2.csv,145.373125,europe-west1.csv,147.761875,Paris-PAR01.csv,149.535235,europe-west4.csv,150.14977,australia-southeast1.csv,150.776985,europe-west3.csv,151.95822,EuropeAmsterdam.csv,154.43742,AsiaPacificSydney.csv,155.27479,HongKong-HKG02.csv,155.743905,eu-frankfurt.csv,156.25637,EUFrankfurt.csv,157.17579,Frankfurt5-FRA05.csv,157.401955,EUIreland.csv,158.31242,Sydney.csv,159.472855,Amsterdam1-AMS01.csv,162.366645,Milan-MIL01.csv,163.16255,HongKong.csv,171.351535,Oslo-OSL01.csv,173.09991,asia-southeast1.csv,176.96747,europe-north1.csv,177.13085,AustraliaSydney.csv,179.008045,southamerica-east1.csv,182.253945,Sydney-SYD01.csv,185.43818,SaoPaola-SAO01.csv,186.36599,AsiaPacificSingapure.csv,186.59192,Singapore-SNG01.csv,187.639995,SouthAmericaSaoPaola.csv,189.895255,AmericaSao_Paulo.csv,212.5954,Chennai-CHE01.csv,214.020185,Melbourne-MEL01.csv,234.338435,asia-south1.csv,271.86584,AsiaPacificMumbai.csv
16154,12.9193,uk-london.csv,13.077405,europe-west2.csv,13.080895,EULondon.csv,13.40469,London-Lon02.csv,15.07813,EuropeSlough.csv,16.47467,xLondon.csv,18.386145,EuropeAmsterdam.csv,18.508035,europe-west1.csv,19.53984,EUParis.csv,19.983425,europe-west4.csv,20.07195,Paris-PAR01.csv,22.88156,EUIreland.csv,23.31228,EUFrankfurt.csv,24.750545,europe-west3.csv,25.574865,Frankfurt5-FRA05.csv,27.03161,Amsterdam1-AMS01.csv,27.834135,eu-frankfurt.csv,28.870195,Oslo-OSL01.csv,36.98123,Milan-MIL01.csv,48.797065,europe-north1.csv,85.179585,Washington-WDC01.csv,85.636815,us-ashburn.csv,86.24809,USEastNViginia.csv,87.776725,CanadaCentral.csv,88.764735,Montreal-MON01.csv,89.080995,us-east4.csv,90.085905,Us-east1 2.csv,92.59914,NorthVirginia.csv,93.91511,Toronto-TOR01.csv,98.602315,northamerica-northeast1.csv,99.394525,USEastOhio.csv,100.014965,us-east1.csv,101.851485,Chicago.csv,108.186085,Us-central1 2.csv,110.133375,us-central1.csv,121.74705,Dallas-DAL01.csv,122.94425,Dallas.csv,127.884085,Houston-HOU2.csv,136.1082,AsiaPacificMumbai.csv,137.93752,us-phoenix.csv,139.976235,Chennai-CHE01.csv,140.64138,Seattle-SEA01.csv,145.6716,us-west1.csv,147.78221,SanJose-SJC01.csv,148.44927,Queretaro-MEX01.csv,160.409275,USWestOregon.csv,174.808735,USWestNCalifornia.csv,179.278935,Singapore-SNG01.csv,195.478175,SaoPaola-SAO01.csv,213.856425,SouthAmericaSaoPaola.csv,214.20761,southamerica-east1.csv,214.755215,HongKong.csv,222.673665,Tokyo-TOK02.csv,222.879005,AmericaSao_Paulo.csv,232.53183,asia-northeast1.csv,234.507055,AsiaPacificTokyo.csv,236.663115,HongKong-HKG02.csv,246.698165,Seoul-SEO01.csv,252.20872,AsiaPacificSingapure.csv,259.97896,asia-east1.csv,278.602795,Sydney-SYD01.csv,282.84876,Melbourne-MEL01.csv,283.381005,australia-southeast1.csv,283.941285,AsiaPacificSeoul.csv,293.38646,asia-southeast1.csv,294.525645,AsiaPacificSydney.csv,305.317585,AustraliaSydney.csv,306.41447,Sydney.csv,355.377005,asia-south1.csv
16152,19.24966,eu-frankfurt.csv,19.27444,europe-west3.csv,19.43174,Frankfurt5-FRA05.csv,25.856875,europe-west1.csv,25.93902,europe-west4.csv,26.201795,EUFrankfurt.csv,28.28036,EuropeAmsterdam.csv,28.45643,Amsterdam1-AMS01.csv,28.63114,Milan-MIL01.csv,32.24452,europe-west2.csv,34.517835,Paris-PAR01.csv,35.028255,EUParis.csv,35.64009,London-Lon02.csv,38.82406,EULondon.csv,39.08029,uk-london.csv,41.06497,EuropeSlough.csv,48.180455,EUIreland.csv,49.684885,xLondon.csv,50.17542,europe-north1.csv,53.16086,Oslo-OSL01.csv,106.078175,us-east4.csv,111.45711,Washington-WDC01.csv,111.5258,northamerica-northeast1.csv,111.668705,NorthVirginia.csv,112.382665,Us-east1 2.csv,116.64895,USEastNViginia.csv,116.84487,us-east1.csv,119.840255,Montreal-MON01.csv,124.38037,Toronto-TOR01.csv,125.6543,Chicago.csv,128.74153,us-central1.csv,130.8943,AsiaPacificMumbai.csv,131.10503,CanadaCentral.csv,138.94798,Dallas-DAL01.csv,139.42874,Us-central1 2.csv,140.480405,USEastOhio.csv,146.216265,Houston-HOU2.csv,146.301365,us-ashburn.csv,154.74607,Dallas.csv,163.469495,us-west1.csv,164.659155,Queretaro-MEX01.csv,166.963005,us-phoenix.csv,168.16843,SanJose-SJC01.csv,178.43555,Seattle-SEA01.csv,178.60531,USWestNCalifornia.csv,195.38435,USWestOregon.csv,224.87099,SaoPaola-SAO01.csv,232.835585,southamerica-east1.csv,243.389195,AmericaSao_Paulo.csv,248.70274,SouthAmericaSaoPaola.csv,249.89574,asia-northeast1.csv,272.006165,Singapore-SNG01.csv,272.85403,HongKong-HKG02.csv,275.565065,Tokyo-TOK02.csv,278.75099,AsiaPacificTokyo.csv,279.20332,Seoul-SEO01.csv,279.815475,asia-east1.csv,282.79852,HongKong.csv,287.204625,AsiaPacificSingapure.csv,292.57727,Chennai-CHE01.csv,299.663145,AsiaPacificSeoul.csv,300.340425,australia-southeast1.csv,305.43836,Sydney-SYD01.csv,306.49607,Melbourne-MEL01.csv,313.7708,asia-southeast1.csv,331.861765,Sydney.csv,348.0209,AustraliaSydney.csv,354.30144,AsiaPacificSydney.csv,368.82317,asia-south1.csv
