sample_id,probe_id,cloud_region,rtt_ms,one_way_delay_ms,min_cloud_region,min_rtt_ms
1161,51161,Milan-MIL01.csv,57.64954843188195,28.824774215940977,Amsterdam-AMS03.csv,40.14603660511472
1162,51162,Milan-MIL01.csv,124.38129781670044,62.19064890835022,Amsterdam-AMS03.csv,44.36676325365845
1163,51163,Milan-MIL01.csv,49.365159497402566,24.682579748701283,Frankfurt-FRA01.csv,33.77806400537763
1164,51164,Milan-MIL01.csv,50.4437615406729,25.22188077033645,Milan-MIL01.csv,50.4437615406729
1165,51165,Milan-MIL01.csv,49.02525206271793,24.512626031358966,Frankfurt-FRA01.csv,32.91507581623953
1166,51166,Milan-MIL01.csv,33.85740488052723,16.928702440263613,Amsterdam-AMS03.csv,31.675941924000927
1167,51167,Milan-MIL01.csv,112.26268109114146,56.13134054557073,Amsterdam-AMS03.csv,39.52188684994382
1168,51168,Milan-MIL01.csv,82.58381736736438,41.29190868368219,Amsterdam-AMS03.csv,62.4730011816283
1169,51169,Milan-MIL01.csv,19.934339561778188,9.967169780889094,Milan-MIL01.csv,19.934339561778188
1170,51170,Milan-MIL01.csv,52.852719129331554,26.426359564665777,Amsterdam-AMS03.csv,50.447464371437626
1171,51171,Milan-MIL01.csv,99.08377092395477,49.54188546197739,Frankfurt-FRA01.csv,63.992857887059394
1172,51172,Milan-MIL01.csv,28.39552390156191,14.197761950780954,Milan-MIL01.csv,28.39552390156191
1173,51173,Milan-MIL01.csv,93.13772745942231,46.568863729711154,Amsterdam-AMS03.csv,41.4194947327234
1174,51174,Milan-MIL01.csv,99.75619055582644,49.87809527791322,Amsterdam-AMS03.csv,48.31243989534934
1175,51175,Milan-MIL01.csv,65.23361045335993,32.616805226679965,Frankfurt-FRA01.csv,46.82386985156392
1176,51176,Milan-MIL01.csv,34.05496272393356,17.02748136196678,Milan-MIL01.csv,34.05496272393356
1177,51177,Milan-MIL01.csv,108.22939797711598,54.11469898855799,Frankfurt-FRA01.csv,41.21731987147355
1178,51178,Milan-MIL01.csv,62.08364456114585,31.041822280572926,Amsterdam-AMS03.csv,51.59902105416497
1179,51179,Milan-MIL01.csv,16.587120112220035,8.293560056110017,Milan-MIL01.csv,16.587120112220035
1180,51180,Milan-MIL01.csv,31.309758327261093,15.654879163630547,Milan-MIL01.csv,31.309758327261093
1181,51181,Milan-MIL01.csv,48.36560646518304,24.18280323259152,Frankfurt-FRA01.csv,43.17324799357886
1182,51182,Milan-MIL01.csv,105.78936441759411,52.89468220879706,Amsterdam-AMS03.csv,22.779422849309114
1183,51183,Milan-MIL01.csv,26.18276845972834,13.09138422986417,Milan-MIL01.csv,26.18276845972834
1184,51184,Milan-MIL01.csv,32.789445396314704,16.394722698157352,Milan-MIL01.csv,32.789445396314704
1185,51185,Milan-MIL01.csv,32.206032852429495,16.103016426214747,Frankfurt-FRA01.csv,30.07854265343397
1186,51186,Milan-MIL01.csv,87.4219040473359,43.71095202366795,Frankfurt-FRA01.csv,33.333049964837954
1187,51187,Milan-MIL01.csv,27.4987313530554,13.7493656765277,Milan-MIL01.csv,27.4987313530554
1188,51188,Milan-MIL01.csv,49.77496493231164,24.88748246615582,Milan-MIL01.csv,49.77496493231164
1189,51189,Milan-MIL01.csv,52.20620498974547,26.103102494872736,Amsterdam-AMS03.csv,51.99320370064888
1190,51190,Milan-MIL01.csv,120.8649621676094,60.4324810838047,Amsterdam-AMS03.csv,53.063363658747164
1191,51191,Milan-MIL01.csv,55.875497390699266,27.937748695349633,Amsterdam-AMS03.csv,34.321869602196294
1192,51192,Milan-MIL01.csv,27.785065819803467,13.892532909901734,Milan-MIL01.csv,27.785065819803467
1193,51193,Milan-MIL01.csv,59.05740140591152,29.52870070295576,Frankfurt-FRA01.csv,45.09800068000065
1194,51194,Milan-MIL01.csv,59.67704162213776,29.83852081106888,Amsterdam-AMS03.csv,24.64326660021906
1195,51195,Milan-MIL01.csv,66.456757805176,33.228378902588,Amsterdam-AMS03.csv,54.46114394189306
1196,51196,Milan-MIL01.csv,47.22319397258291,23.611596986291456,Amsterdam-AMS03.csv,29.81112065431113
1197,51197,Milan-MIL01.csv,80.93391404024337,40.46695702012168,Frankfurt-FRA01.csv,33.26751595774928
1198,51198,Milan-MIL01.csv,69.84866808192378,34.92433404096189,Amsterdam-AMS03.csv,56.59171806108739
1199,51199,Milan-MIL01.csv,43.60796046997766,21.80398023498883,Frankfurt-FRA01.csv,43.51277134629529
1200,51200,Milan-MIL01.csv,51.4359276342345,25.71796381711725,Frankfurt-FRA01.csv,32.584325361633745
1201,51201,Milan-MIL01.csv,74.12091385212398,37.06045692606199,Amsterdam-AMS03.csv,37.315829662559224
1202,51202,Milan-MIL01.csv,20.34495545265534,10.17247772632767,Milan-MIL01.csv,20.34495545265534
1203,51203,Milan-MIL01.csv,40.594609347779546,20.297304673889773,Milan-MIL01.csv,40.594609347779546
1204,51204,Milan-MIL01.csv,28.322802436276675,14.161401218138337,Milan-MIL01.csv,28.322802436276675
1205,51205,Milan-MIL01.csv,77.67143831953634,38.83571915976817,Amsterdam-AMS03.csv,46.739626552023566
1206,51206,Milan-MIL01.csv,61.30129491835259,30.650647459176295,Amsterdam-AMS03.csv,52.51690906519848
1207,51207,Milan-MIL01.csv,34.7721122730387,17.38605613651935,Milan-MIL01.csv,34.7721122730387
1208,51208,Milan-MIL01.csv,47.97357728009377,23.986788640046885,Frankfurt-FRA01.csv,35.61824352815911
1209,51209,Milan-MIL01.csv,40.88354186778114,20.44177093389057,Frankfurt-FRA01.csv,37.11344437885982
1210,51210,Milan-MIL01.csv,32.65985097103007,16.329925485515034,Amsterdam-AMS03.csv,26.676279065939028
1211,51211,Milan-MIL01.csv,95.16841071158771,47.584205355793856,Frankfurt-FRA01.csv,33.90852648377
1212,51212,Milan-MIL01.csv,16.1370252806563,8.06851264032815,Milan-MIL01.csv,16.1370252806563
1213,51213,Milan-MIL01.csv,54.20912529658748,27.10456264829374,Milan-MIL01.csv,54.20912529658748
1214,51214,Milan-MIL01.csv,38.85153379938369,19.425766899691844,Amsterdam-AMS03.csv,27.58997849214051
1215,51215,Milan-MIL01.csv,93.07935904264978,46.53967952132489,Frankfurt-FRA01.csv,37.54525865548507
1216,51216,Milan-MIL01.csv,95.37580864885163,47.687904324425816,Frankfurt-FRA01.csv,50.10714140580035
1217,51217,Milan-MIL01.csv,44.56209715484178,22.28104857742089,Amsterdam-AMS03.csv,31.60372861191522
1218,51218,Milan-MIL01.csv,57.02184608923443,28.510923044617215,Amsterdam-AMS03.csv,27.372938698998745
1219,51219,Milan-MIL01.csv,29.684269152488323,14.842134576244161,Milan-MIL01.csv,29.684269152488323
1220,51220,Milan-MIL01.csv,59.68337317398879,29.841686586994395,Milan-MIL01.csv,59.68337317398879
1221,51221,Milan-MIL01.csv,66.0416012631346,33.0208006315673,Frankfurt-FRA01.csv,33.24304124980513
1222,51222,Milan-MIL01.csv,28.995078661048694,14.497539330524347,Milan-MIL01.csv,28.995078661048694
1223,51223,Milan-MIL01.csv,65.79278929717398,32.89639464858699,Amsterdam-AMS03.csv,37.73456853261558
1224,51224,Milan-MIL01.csv,80.01970272183479,40.009851360917395,Amsterdam-AMS03.csv,20.91239205630116
1225,51225,Milan-MIL01.csv,72.62313523713803,36.311567618569015,Amsterdam-AMS03.csv,40.870732128917105
1226,51226,Milan-MIL01.csv,54.873461591397366,27.436730795698683,Milan-MIL01.csv,54.873461591397366
1227,51227,Milan-MIL01.csv,48.8996352567402,24.4498176283701,Frankfurt-FRA01.csv,30.960885672684256
1228,51228,Milan-MIL01.csv,74.96707106710025,37.483535533550125,Amsterdam-AMS03.csv,15.792397446872881
1229,51229,Milan-MIL01.csv,27.048999621472227,13.524499810736113,Milan-MIL01.csv,27.048999621472227
1230,51230,Milan-MIL01.csv,124.20697160864901,62.10348580432451,Amsterdam-AMS03.csv,41.24279058549168
1231,51231,Milan-MIL01.csv,203.96417373504016,101.98208686752008,Amsterdam-AMS03.csv,36.700145234615704
1232,51232,Milan-MIL01.csv,59.62353098958892,29.81176549479446,Amsterdam-AMS03.csv,46.45773329888043
1233,51233,Milan-MIL01.csv,30.516502383645747,15.258251191822874,Milan-MIL01.csv,30.516502383645747
1234,51234,Milan-MIL01.csv,60.207200632426435,30.103600316213218,Amsterdam-AMS03.csv,31.099334064970783
1235,51235,Milan-MIL01.csv,47.56498170739684,23.78249085369842,Amsterdam-AMS03.csv,24.570894836251068
1236,51236,Milan-MIL01.csv,45.389521128226754,22.694760564113377,Amsterdam-AMS03.csv,41.327830479445666
1237,51237,Milan-MIL01.csv,59.63189404282325,29.815947021411624,Frankfurt-FRA01.csv,37.3918294267345
1238,51238,Milan-MIL01.csv,40.57663006962008,20.28831503481004,Amsterdam-AMS03.csv,35.0852565008577
1239,51239,Milan-MIL01.csv,48.54502457463276,24.27251228731638,Milan-MIL01.csv,48.54502457463276
1240,51240,Milan-MIL01.csv,79.95508580849817,39.977542904249084,Frankfurt-FRA01.csv,32.82113318272724
1241,51241,Milan-MIL01.csv,62.7278720607185,31.36393603035925,Amsterdam-AMS03.csv,36.40708715280783
1242,51242,Milan-MIL01.csv,32.39511902753142,16.19755951376571,Milan-MIL01.csv,32.39511902753142
1243,51243,Milan-MIL01.csv,26.464855395669755,13.232427697834877,Milan-MIL01.csv,26.464855395669755
1244,51244,Milan-MIL01.csv,69.88495630836314,34.94247815418157,Amsterdam-AMS03.csv,44.65827483839524
1245,51245,Milan-MIL01.csv,71.0059743703167,35.50298718515835,Amsterdam-AMS03.csv,45.71095780074111
1246,51246,Milan-MIL01.csv,33.90713455289585,16.953567276447924,Frankfurt-FRA01.csv,33.48159251638659
1247,51247,Milan-MIL01.csv,35.139543903467725,17.569771951733863,Amsterdam-AMS03.csv,32.582509715567014
1248,51248,Milan-MIL01.csv,58.48082596920634,29.24041298460317,Amsterdam-AMS03.csv,30.033898130240306
1249,51249,Milan-MIL01.csv,60.202293805904944,30.101146902952472,Amsterdam-AMS03.csv,55.004561767134
1250,51250,Milan-MIL01.csv,55.12747426145463,27.563737130727315,Amsterdam-AMS03.csv,37.23404161289044
1251,51251,Milan-MIL01.csv,88.61564304589056,44.30782152294528,Frankfurt-FRA01.csv,48.82223312546051
1252,51252,Milan-MIL01.csv,28.455705379754395,14.227852689877198,Milan-MIL01.csv,28.455705379754395
1253,51253,Milan-MIL01.csv,45.305534724502415,22.652767362251208,Milan-MIL01.csv,45.305534724502415
1254,51254,Milan-MIL01.csv,78.50147953500372,39.25073976750186,Amsterdam-AMS03.csv,29.316938043690925
1255,51255,Milan-MIL01.csv,75.14245202970525,37.57122601485263,Frankfurt-FRA01.csv,45.38642098278918
1256,51256,Milan-MIL01.csv,29.841125273669153,14.920562636834577,Milan-MIL01.csv,29.841125273669153
1257,51257,Milan-MIL01.csv,29.5503705754618,14.7751852877309,Milan-MIL01.csv,29.5503705754618
1258,51258,Milan-MIL01.csv,69.12317187313175,34.561585936565876,Frankfurt-FRA01.csv,65.82181733424143
1259,51259,Milan-MIL01.csv,72.68030632763517,36.34015316381758,Frankfurt-FRA01.csv,38.316417286624635
1260,51260,Milan-MIL01.csv,90.1164736524809,45.05823682624045,Frankfurt-FRA01.csv,46.165286746292495
1261,51261,Milan-MIL01.csv,58.02254075668303,29.011270378341514,Amsterdam-AMS03.csv,28.285892332733912
1262,51262,Milan-MIL01.csv,58.85585731469134,29.42792865734567,Amsterdam-AMS03.csv,29.113258770208297
1263,51263,Milan-MIL01.csv,63.04989410401185,31.524947052005924,Frankfurt-FRA01.csv,21.38785099588154
1264,51264,Milan-MIL01.csv,64.83331109729173,32.41665554864586,Frankfurt-FRA01.csv,46.51983148271994
1265,51265,Milan-MIL01.csv,49.224424271921016,24.612212135960508,Frankfurt-FRA01.csv,39.502726996264265
1266,51266,Milan-MIL01.csv,111.87984931303491,55.939924656517455,Frankfurt-FRA01.csv,65.12405918364712
1267,51267,Milan-MIL01.csv,79.97337243645033,39.98668621822517,Frankfurt-FRA01.csv,64.96712781599044
1268,51268,Milan-MIL01.csv,52.73751287594694,26.36875643797347,Amsterdam-AMS03.csv,38.20806693997089
1269,51269,Milan-MIL01.csv,31.72299214548092,15.86149607274046,Milan-MIL01.csv,31.72299214548092
1270,51270,Milan-MIL01.csv,46.360067705206845,23.180033852603422,Milan-MIL01.csv,46.360067705206845
1271,51271,Milan-MIL01.csv,53.596913707214874,26.798456853607437,Amsterdam-AMS03.csv,35.49898164169265
1272,51272,Milan-MIL01.csv,35.95566979321438,17.97783489660719,Milan-MIL01.csv,35.95566979321438
1273,51273,Milan-MIL01.csv,72.52975761157343,36.264878805786715,Frankfurt-FRA01.csv,31.433145436625594
1274,51274,Milan-MIL01.csv,65.3913407794742,32.6956703897371,Amsterdam-AMS03.csv,42.81333419709004
1275,51275,Milan-MIL01.csv,27.94427938839391,13.972139694196954,Amsterdam-AMS03.csv,22.585789109387598
1276,51276,Milan-MIL01.csv,39.265029473012994,19.632514736506497,Milan-MIL01.csv,39.265029473012994
1277,51277,Milan-MIL01.csv,37.22971124687079,18.614855623435396,Milan-MIL01.csv,37.22971124687079
1278,51278,Milan-MIL01.csv,58.56307267226575,29.281536336132874,Frankfurt-FRA01.csv,56.66792933876783
1279,51279,Milan-MIL01.csv,66.90066885003776,33.45033442501888,Amsterdam-AMS03.csv,25.609168079390464
1280,51280,Milan-MIL01.csv,34.06751775107632,17.03375887553816,Frankfurt-FRA01.csv,31.274548296213503
1281,51281,Milan-MIL01.csv,53.42254185733875,26.711270928669375,Amsterdam-AMS03.csv,39.46016620787563
1282,51282,Milan-MIL01.csv,33.052446297874226,16.526223148937113,Milan-MIL01.csv,33.052446297874226
1283,51283,Milan-MIL01.csv,48.30646093331524,24.15323046665762,Frankfurt-FRA01.csv,28.256191639075034
1284,51284,Milan-MIL01.csv,24.646311245201755,12.323155622600877,Milan-MIL01.csv,24.646311245201755
1285,51285,Milan-MIL01.csv,38.25008775233186,19.12504387616593,Amsterdam-AMS03.csv,38.213703968498166
1286,51286,Milan-MIL01.csv,41.68761977293311,20.843809886466556,Amsterdam-AMS03.csv,37.901198062011844
1287,51287,Milan-MIL01.csv,34.93521584782792,17.46760792391396,Milan-MIL01.csv,34.93521584782792
1288,51288,Milan-MIL01.csv,32.485116166418166,16.242558083209083,Milan-MIL01.csv,32.485116166418166
1289,51289,Milan-MIL01.csv,67.63976479395201,33.819882396976006,Amsterdam-AMS03.csv,37.54560005593246
1290,51290,Milan-MIL01.csv,47.65451124956607,23.827255624783035,Amsterdam-AMS03.csv,23.559271457623186
1291,51291,Milan-MIL01.csv,68.62866590957051,34.31433295478526,Amsterdam-AMS03.csv,31.53381156947017
1292,51292,Milan-MIL01.csv,37.52467706694644,18.76233853347322,Frankfurt-FRA01.csv,30.687216517880444
1293,51293,Milan-MIL01.csv,66.40726543743872,33.20363271871936,Amsterdam-AMS03.csv,25.543105970186467
1294,51294,Milan-MIL01.csv,39.78043940526397,19.890219702631985,Amsterdam-AMS03.csv,35.17124928714368
1295,51295,Milan-MIL01.csv,41.85584151777643,20.927920758888217,Amsterdam-AMS03.csv,33.67040368811592
1296,51296,Milan-MIL01.csv,65.34168971502268,32.67084485751134,Amsterdam-AMS03.csv,38.0609495349204
1297,51297,Milan-MIL01.csv,24.685190949817233,12.342595474908617,Milan-MIL01.csv,24.685190949817233
1298,51298,Milan-MIL01.csv,84.47672244971433,42.238361224857165,Amsterdam-AMS03.csv,35.932914655006684
1299,51299,Milan-MIL01.csv,42.60677313221755,21.303386566108774,Amsterdam-AMS03.csv,38.14164659277562
1300,51300,Milan-MIL01.csv,28.089901966457383,14.044950983228691,Milan-MIL01.csv,28.089901966457383
1301,51301,Milan-MIL01.csv,58.91245588723342,29.45622794361671,Milan-MIL01.csv,58.91245588723342
1302,51302,Milan-MIL01.csv,31.64694285579176,15.82347142789588,Milan-MIL01.csv,31.64694285579176
1303,51303,Milan-MIL01.csv,44.11388934054525,22.056944670272625,Milan-MIL01.csv,44.11388934054525
1304,51304,Milan-MIL01.csv,54.87494276819332,27.43747138409666,Milan-MIL01.csv,54.87494276819332
1305,51305,Milan-MIL01.csv,66.39162291847936,33.19581145923968,Frankfurt-FRA01.csv,51.82478384882337
1306,51306,Milan-MIL01.csv,96.5228312940375,48.26141564701875,Amsterdam-AMS03.csv,42.72716638109496
1307,51307,Milan-MIL01.csv,44.703874665707055,22.351937332853527,Frankfurt-FRA01.csv,20.238881351759353
1308,51308,Milan-MIL01.csv,211.33600295457305,105.66800147728652,Frankfurt-FRA01.csv,23.69303788453343
1309,51309,Milan-MIL01.csv,42.116865197286835,21.058432598643417,Milan-MIL01.csv,42.116865197286835
1310,51310,Milan-MIL01.csv,39.06530663422103,19.532653317110515,Amsterdam-AMS03.csv,32.894961798597144
1311,51311,Milan-MIL01.csv,85.30904227679198,42.65452113839599,Amsterdam-AMS03.csv,29.422269458835018
1312,51312,Milan-MIL01.csv,72.80716848703497,36.403584243517486,Frankfurt-FRA01.csv,40.02660396902793
1313,51313,Milan-MIL01.csv,36.77964368823111,18.389821844115556,Amsterdam-AMS03.csv,34.10090018788849
1314,51314,Milan-MIL01.csv,128.42269947846393,64.21134973923196,Amsterdam-AMS03.csv,50.618083085896075
1315,51315,Milan-MIL01.csv,59.73294658111282,29.86647329055641,Amsterdam-AMS03.csv,38.20279003669246
1316,51316,Milan-MIL01.csv,45.96796897462574,22.98398448731287,Frankfurt-FRA01.csv,36.39088668931189
1317,51317,Milan-MIL01.csv,103.52411962440935,51.762059812204676,Amsterdam-AMS03.csv,43.04590887900705
1318,51318,Milan-MIL01.csv,61.035673943549696,30.517836971774848,Amsterdam-AMS03.csv,44.5980271789411
1319,51319,Milan-MIL01.csv,76.55335239068053,38.276676195340265,Amsterdam-AMS03.csv,25.392874979115792
1320,51320,Milan-MIL01.csv,39.53184209496486,19.76592104748243,Amsterdam-AMS03.csv,31.7100515245283
1321,51321,Milan-MIL01.csv,60.08783127870694,30.04391563935347,Frankfurt-FRA01.csv,42.31977411729128
1322,51322,Milan-MIL01.csv,72.82790766087824,36.41395383043912,Amsterdam-AMS03.csv,37.422669374979996
1323,51323,Milan-MIL01.csv,35.84369925647211,17.921849628236053,Milan-MIL01.csv,35.84369925647211
1324,51324,Milan-MIL01.csv,69.6975024408878,34.8487512204439,Frankfurt-FRA01.csv,53.068555333434354
1325,51325,Milan-MIL01.csv,53.50161150654298,26.75080575327149,Amsterdam-AMS03.csv,20.00653822359275
1326,51326,Milan-MIL01.csv,101.78765913682379,50.893829568411896,Amsterdam-AMS03.csv,39.139967470970426
1327,51327,Milan-MIL01.csv,34.63004444141414,17.31502222070707,Milan-MIL01.csv,34.63004444141414
1328,51328,Milan-MIL01.csv,35.231493851234035,17.615746925617017,Amsterdam-AMS03.csv,26.74132296147404
1329,51329,Milan-MIL01.csv,62.49869937888831,31.249349689444156,Amsterdam-AMS03.csv,28.28759656266506
1330,51330,Milan-MIL01.csv,76.26824910684559,38.134124553422794,Frankfurt-FRA01.csv,30.64741470487647
1331,51331,Milan-MIL01.csv,36.083868138144545,18.041934069072273,Amsterdam-AMS03.csv,23.38605296671905
1332,51332,Milan-MIL01.csv,98.89309002543719,49.446545012718595,Amsterdam-AMS03.csv,21.221624561305426
1333,51333,Milan-MIL01.csv,32.72338647981976,16.36169323990988,Milan-MIL01.csv,32.72338647981976
1334,51334,Milan-MIL01.csv,70.49106799869497,35.24553399934749,Amsterdam-AMS03.csv,46.2566249348747
1335,51335,Milan-MIL01.csv,56.98185171321616,28.49092585660808,Amsterdam-AMS03.csv,37.13918597176499
1336,51336,Milan-MIL01.csv,63.32669781619118,31.66334890809559,Amsterdam-AMS03.csv,30.703507485683954
1337,51337,Milan-MIL01.csv,79.00462887525057,39.50231443762529,Frankfurt-FRA01.csv,38.981670976875016
1338,51338,Milan-MIL01.csv,38.91894476776668,19.45947238388334,Milan-MIL01.csv,38.91894476776668
1339,51339,Milan-MIL01.csv,23.75145999273055,11.875729996365274,Milan-MIL01.csv,23.75145999273055
1340,51340,Milan-MIL01.csv,181.69520347867947,90.84760173933974,Amsterdam-AMS03.csv,17.170778219042536
1341,51341,Milan-MIL01.csv,56.24717982292292,28.12358991146146,Amsterdam-AMS03.csv,51.99055487409031
1342,51342,Milan-MIL01.csv,119.37151854757052,59.68575927378526,Amsterdam-AMS03.csv,51.505099559020856
1343,51343,Milan-MIL01.csv,90.97360390859951,45.48680195429976,Amsterdam-AMS03.csv,28.47559534311202
1344,51344,Milan-MIL01.csv,49.7739003232317,24.88695016161585,Amsterdam-AMS03.csv,20.263949165974864
1345,51345,Milan-MIL01.csv,36.63647634747324,18.31823817373662,Milan-MIL01.csv,36.63647634747324
1346,51346,Milan-MIL01.csv,41.45225865304467,20.726129326522337,Frankfurt-FRA01.csv,23.75667099149401
1347,51347,Milan-MIL01.csv,81.372293490738,40.686146745369,Amsterdam-AMS03.csv,38.90172171908066
1348,51348,Milan-MIL01.csv,56.23673202929951,28.118366014649755,Amsterdam-AMS03.csv,32.382943806371
1349,51349,Milan-MIL01.csv,75.93507771365334,37.96753885682667,Frankfurt-FRA01.csv,29.810595792685287
1350,51350,Milan-MIL01.csv,57.12718895163057,28.563594475815286,Frankfurt-FRA01.csv,42.68983538224728
1351,51351,Milan-MIL01.csv,44.771816057563555,22.385908028781778,Frankfurt-FRA01.csv,30.31638583853732
1352,51352,Milan-MIL01.csv,50.71275695172736,25.35637847586368,Amsterdam-AMS03.csv,45.98510581110692
1353,51353,Milan-MIL01.csv,74.87462713351128,37.43731356675564,Amsterdam-AMS03.csv,46.23156529134935
1354,51354,Milan-MIL01.csv,43.222416663097675,21.611208331548838,Amsterdam-AMS03.csv,33.64910558795771
1355,51355,Milan-MIL01.csv,49.324752366241036,24.662376183120518,Frankfurt-FRA01.csv,33.09109042033365
1356,51356,Milan-MIL01.csv,28.69486459001158,14.34743229500579,Amsterdam-AMS03.csv,26.590328997505857
1357,51357,Milan-MIL01.csv,34.68556478953964,17.34278239476982,Milan-MIL01.csv,34.68556478953964
1358,51358,Milan-MIL01.csv,45.91606477657812,22.95803238828906,Frankfurt-FRA01.csv,23.080150670327395
1359,51359,Milan-MIL01.csv,62.292045019758376,31.146022509879188,Amsterdam-AMS03.csv,31.09107260723985
1360,51360,Milan-MIL01.csv,41.79085785028933,20.895428925144664,Amsterdam-AMS03.csv,38.49568266582747
1361,51361,Milan-MIL01.csv,25.783392567025746,12.891696283512873,Milan-MIL01.csv,25.783392567025746
1362,51362,Milan-MIL01.csv,50.54064671492338,25.27032335746169,Amsterdam-AMS03.csv,28.792268787422792
1363,51363,Milan-MIL01.csv,36.30276182406238,18.15138091203119,Milan-MIL01.csv,36.30276182406238
1364,51364,Milan-MIL01.csv,42.226630162538996,21.113315081269498,Amsterdam-AMS03.csv,33.0243826761328
1365,51365,Milan-MIL01.csv,115.31912952727653,57.659564763638265,Frankfurt-FRA01.csv,24.368671226931077
1366,51366,Milan-MIL01.csv,68.06775094512356,34.03387547256178,Amsterdam-AMS03.csv,33.8221221409838
1367,51367,Milan-MIL01.csv,48.808576264877196,24.404288132438598,Amsterdam-AMS03.csv,39.03989962628735
1368,51368,Milan-MIL01.csv,29.356851211225194,14.678425605612597,Frankfurt-FRA01.csv,21.341929243384477
1369,51369,Milan-MIL01.csv,57.66816877587372,28.83408438793686,Amsterdam-AMS03.csv,52.776831522463766
1370,51370,Milan-MIL01.csv,26.10776304609431,13.053881523047155,Milan-MIL01.csv,26.10776304609431
1371,51371,Milan-MIL01.csv,46.82026837836426,23.41013418918213,Frankfurt-FRA01.csv,36.58437090138904
1372,51372,Milan-MIL01.csv,58.752559356307984,29.376279678153992,Amsterdam-AMS03.csv,37.899957545493756
1373,51373,Milan-MIL01.csv,52.85983771753566,26.42991885876783,Amsterdam-AMS03.csv,30.797968308747578
1374,51374,Milan-MIL01.csv,74.13137093883942,37.06568546941971,Amsterdam-AMS03.csv,45.93051656725794
1375,51375,Milan-MIL01.csv,41.507417254887535,20.753708627443768,Amsterdam-AMS03.csv,40.139591623534
1376,51376,Milan-MIL01.csv,44.91989853508251,22.459949267541255,Milan-MIL01.csv,44.91989853508251
1377,51377,Milan-MIL01.csv,49.44772889351968,24.72386444675984,Amsterdam-AMS03.csv,34.732695772413386
1378,51378,Milan-MIL01.csv,128.90919721858188,64.45459860929094,Amsterdam-AMS03.csv,40.11436491448819
1379,51379,Milan-MIL01.csv,66.60821152468068,33.30410576234034,Milan-MIL01.csv,66.60821152468068
1380,51380,Milan-MIL01.csv,54.387243047209445,27.193621523604723,Frankfurt-FRA01.csv,33.70553360178045
1381,51381,Milan-MIL01.csv,43.7246853094591,21.86234265472955,Amsterdam-AMS03.csv,43.36502068216017
1382,51382,Milan-MIL01.csv,46.96991011950793,23.484955059753965,Amsterdam-AMS03.csv,45.51334679340493
1383,51383,Milan-MIL01.csv,89.37219462957174,44.68609731478587,Amsterdam-AMS03.csv,19.502662316123214
1384,51384,Milan-MIL01.csv,75.01170531039998,37.50585265519999,Amsterdam-AMS03.csv,26.343676040536202
1385,51385,Milan-MIL01.csv,49.413916401064505,24.706958200532252,Amsterdam-AMS03.csv,28.018843932334477
1386,51386,Milan-MIL01.csv,31.62534096333897,15.812670481669485,Milan-MIL01.csv,31.62534096333897
1387,51387,Milan-MIL01.csv,51.30708532105188,25.65354266052594,Amsterdam-AMS03.csv,35.36918104400526
1388,51388,Milan-MIL01.csv,68.04889827277333,34.024449136386664,Amsterdam-AMS03.csv,45.27795340487342
1389,51389,Milan-MIL01.csv,49.147178782448854,24.573589391224427,Amsterdam-AMS03.csv,38.11052555979355
1390,51390,Milan-MIL01.csv,77.52165001827078,38.76082500913539,Frankfurt-FRA01.csv,31.368004824894197
1391,51391,Milan-MIL01.csv,47.36106926293162,23.68053463146581,Frankfurt-FRA01.csv,42.648766234301014
1392,51392,Milan-MIL01.csv,41.71141748892344,20.85570874446172,Milan-MIL01.csv,41.71141748892344
1393,51393,Milan-MIL01.csv,78.77700885255784,39.38850442627892,Amsterdam-AMS03.csv,49.893113621077916
1394,51394,Milan-MIL01.csv,34.286974152804305,17.143487076402153,Milan-MIL01.csv,34.286974152804305
1395,51395,Milan-MIL01.csv,28.686555330117052,14.343277665058526,Milan-MIL01.csv,28.686555330117052
1396,51396,Milan-MIL01.csv,20.935841347531277,10.467920673765638,Milan-MIL01.csv,20.935841347531277
1397,51397,Milan-MIL01.csv,139.2926913354411,69.64634566772055,Frankfurt-FRA01.csv,30.126489250855673
1398,51398,Milan-MIL01.csv,96.06753482617992,48.03376741308996,Amsterdam-AMS03.csv,43.50313762871335
1399,51399,Milan-MIL01.csv,35.25746982695958,17.62873491347979,Milan-MIL01.csv,35.25746982695958
1400,51400,Milan-MIL01.csv,62.76371353176532,31.38185676588266,Amsterdam-AMS03.csv,33.18092714206754
1401,51401,Milan-MIL01.csv,47.80043500897145,23.900217504485724,Amsterdam-AMS03.csv,42.51946871981924
1402,51402,Milan-MIL01.csv,36.958408266832244,18.479204133416122,Amsterdam-AMS03.csv,31.51236721727151
1403,51403,Milan-MIL01.csv,91.14594977287086,45.57297488643543,Amsterdam-AMS03.csv,54.59667074481295
1404,51404,Milan-MIL01.csv,40.42923153121733,20.214615765608666,Milan-MIL01.csv,40.42923153121733
1405,51405,Milan-MIL01.csv,42.676838106881846,21.338419053440923,Milan-MIL01.csv,42.676838106881846
1406,51406,Milan-MIL01.csv,59.41370736118586,29.70685368059293,Amsterdam-AMS03.csv,38.329305945879575
1407,51407,Milan-MIL01.csv,85.41706332269248,42.70853166134624,Amsterdam-AMS03.csv,22.661309340868208
1408,51408,Milan-MIL01.csv,91.52601756878953,45.76300878439476,Amsterdam-AMS03.csv,67.08951584535582
